學校級別,代碼,學校名稱,縣市別,鄉鎮市區,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標,,經度,緯度
附設國民小學,141301,臺東縣均一高中附設國小,臺東縣,臺東市,[950]臺東縣臺東市中興路二段366巷36號,(089)223301,http://junyi.tw,,,262972.701,2518807.715,,121.1263346,22.76988496
附設國民小學,151312,財團法人慈濟大學附中附設國小,花蓮縣,花蓮市,[970]花蓮縣花蓮市介仁街178號,(03)8572823,https://www.tcsh.hlc.edu.tw/elementary,,,308421.167,2655132.162,,121.5742043,23.9999094
附設國民小學,171306,私立二信高中附設國小,基隆市,安樂區,[204]基隆市安樂區樂利三街19號,(02)24623131,https://www.essh.kl.edu.tw,,,322338.092,2780268.453,,121.7173838,25.12909185
附設國民小學,171308,輔大聖心高中附設國小,基隆市,中山區,[203]基隆市中山區西定路166號,(02)24282454,https://www.shsh.kl.edu.tw,,,323962.958,2780995.871,,121.733536,25.13557972
附設國民小學,180301,國立竹科實驗高級中等學校附設國小,新竹市,東區,[300]新竹市東區介壽路300號,(03)5777011,https://www.nehs.hc.edu.tw,,,251637.38,2741122.03,,121.0161923,24.77739621
附設國民小學,191301,私立東大附中附設國小,臺中市,西屯區,[407]臺中市西屯區臺灣大道四段1727號,(04)23590269,https://www.hn.thu.edu.tw,,,210154.82,2675271.104,,120.6078164,24.18232412
附設國民小學,191302,私立葳格高中附設國小,臺中市,北屯區,[406]臺中市北屯區軍福十八路328號,(04)24371728,https://senior.wagor.tc.edu.tw/,,,220710.354,2674817.307,,120.7117192,24.17845852
附設國民小學,191309,私立明德高中附設國小,臺中市,南區,[402]臺中市南區明德街84號,(04)22877676,https://www.mdhs.tc.edu.tw,,,217871.224,2668413.863,,120.6839179,24.12058475
附設國民小學,191315,私立磊川華德福實驗教育學校附設國小,臺中市,北屯區,[406]臺中市北屯區松竹五路233號及366號,(04)24350110,http://www.leichuan.tc.edu.tw/,,,220842.334,2675024.468,,120.713014,24.18033148
附設國民小學,211320,財團法人慈濟高中附設國小,臺南市,安平區,[708]臺南市安平區文平路95號,(06)2959595,https://www2.tcsh.tn.edu.tw,,,165692.519,2542987.649,,120.1776901,22.98616724
附設國民小學,311401,私立育達高中附設國小,臺北市,松山區,[105]臺北市松山區美仁里寧安街12號,(02)25706767,https://web.yudah.tp.edu.tw,,,305934.047,2771390.314,,121.554349,25.04963951
附設國民小學,331304,私立復興實驗高中附設國小,臺北市,大安區,[106]臺北市大安區敦化南路1段262 號,(02)27715859,https://www.fhjh.tp.edu.tw,,,305342.451,2770245.748,,121.5484401,25.03932823
附設國民小學,381306,臺北市靜心高中附設國小,臺北市,文山區,[116]臺北市文山區興隆路二段46號,(02)29323118,https://www.chjhs.tp.edu.tw,,,305182.127,2765773.619,,121.5466725,24.99895995
附設國民小學,400144,國立臺灣戲曲學院附設國小,臺北市,內湖區,[114]臺北市內湖區湖濱里內湖路二段177號,(02)27962666,https://www.tcpa.edu.tw,,,309171.879,2774929.583,,121.5865892,25.08146821
附設國民小學,411301,私立泰北高中附設國小,臺北市,士林區,[111]臺北市士林區福林路240號,(02)28825560,http://www.tpsh.tp.edu.tw,,,303863.522,2776679.822,,121.5340363,25.09746782
附設國民小學,411303,私立華興中學附設國小,臺北市,士林區,[111]臺北市士林區芝山里仰德大道1段101號,(02)28316834,https://www.hhhs.tp.edu.tw,,,304281.157,2777471.952,,121.5382082,25.10460409
附設國民小學,421303,臺北市私立奎山實驗高級中學附設國小,臺北市,北投區,[112]臺北市北投區榮華里明德路200號,(02)28212009,https://www.kshs.tp.edu.tw/,,,302647.4924,2778390.139,,121.5220458,25.11295127
附設國民小學,521301,私立明誠高中附設國小,高雄市,鼓山區,[804]高雄市鼓山區華寧路55號,(07)5521593,https://www.mcsh.kh.edu.tw,,,177247.63,2507578.781,,120.2920435,22.66696145
附設國民小學,521303,私立大榮高中附設國小,高雄市,鼓山區,[804]高雄市鼓山區大榮街1號,(07)5613281,http://www.dystcs.kh.edu.tw,,,176027.198,2506107.002,,120.2802375,22.65361777
附設國民小學,521401,私立中華藝校附設國小,高雄市,鼓山區,[804]高雄市鼓山區美術館路78號,(07)5549696,https://www.charts.kh.edu.tw,,,176943.456,2506295.848,,120.2891434,22.65536291
附設國民小學,551303,南海月光實驗學校附設國小,高雄市,三民區,[807]高雄市三民區大中一路110巷52弄15號,(07)3458068,https://rise-education2018.webnode.tw/,,,180743.57,2508248.024,,120.3260313,22.67315176
附設國民小學,580301,國立高師大附中附設國小,高雄市,苓雅區,[802]高雄市苓雅區凱旋二路89號,(07)7613875,https://www.nknush.kh.edu.tw,,,180316.99,2503085.7,,120.3221091,22.62651588
附設國民小學,581301,私立復華高中附設國小,高雄市,苓雅區,[802]高雄市苓雅區民權一路42號,(07)3344168,https://www.fhhs.kh.edu.tw,,,179392.409,2502561.876,,120.3131386,22.62174722
國中小補校,014D01,市立新莊國中補校,新北市,新莊區,[242]新北市新莊區中正路211號,(02)22766326#240,http://www.hcjh.ntpc.edu.tw,,,295661.118,2769834.508,,121.4524877,25.03593867
國中小補校,014D02,市立積穗國中補校,新北市,中和區,[235]新北市中和區民安街66號,(02)22234747,http://www.gsjh.ntpc.edu.tw,,,298429.168,2765907.46,,121.4797797,25.00039906
國中小補校,014D03,市立明志國中補校,新北市,三重區,[241]新北市三重區中正北路107號,(02)29844132,http://www.mcjh.ntpc.edu.tw,,,299333.401,2772892.632,,121.4889874,25.06343213
國中小補校,014D04,市立中和國中補校,新北市,中和區,[235]新北市中和區興南路二段3巷17號,(02)29422270#208,http://www.chjhs.ntpc.edu.tw,,,301338.295,2764342.579,,121.5085409,24.98617552
國中小補校,014D05,市立蘆洲國中補校,新北市,蘆洲區,[247]新北市蘆洲區中正路265號,(02)22811571,http://www.lcjh.ntpc.edu.tw,,,297043.696,2775504.823,,121.466382,25.08708797
國中小補校,014D06,市立文山國中補校,新北市,新店區,[231]新北市新店區文中路38號,(02)29134300,http://www.wsjh.ntpc.edu.tw,,,304441.491,2761095.038,,121.5391513,24.95674846
國中小補校,014D07,市立光榮國中補校,新北市,三重區,[241]新北市三重區介壽路26號,(02)29721430#108,http://www.grjh.ntpc.edu.tw,,,300433.584,2773674.669,,121.4999206,25.07045602
國中小補校,014D08,市立瑞芳國中補校,新北市,瑞芳區,[224]新北市瑞芳區三爪子坑路1號,(02)24972145,http://www.rfjh.ntpc.edu.tw,,,332238,2777960.01,,121.8154165,25.10774507
國中小補校,014D09,市立淡水國中補校,新北市,淡水區,[251]新北市淡水區文化里真理街10號,(02)26218821,http://www.tsjh.ntpc.edu.tw,,,294020.685,2785201.334,,121.4367244,25.17471885
國中小補校,014D10,市立鶯歌國中補校,新北市,鶯歌區,[239]新北市鶯歌區尖山埔路108號,(02)26701461,http://www.ykjhs.ntpc.edu.tw,,,284820.79,2760329.113,,121.3448256,24.95041008
國中小補校,014D12,市立三峽國中補校,新北市,三峽區,[237]新北市三峽區復興路238號,(02)26711043,http://www.shjhs.ntpc.edu.tw,,,287272.809,2759078.172,,121.3690736,24.93905807
國中小補校,014D13,市立褔和國中補校,新北市,永和區,[234]新北市永和區永利路71號,(02)29289493,http://www.fhjh.ntpc.edu.tw,,,302573.963,2766321.431,,121.5208559,25.0039983
國中小補校,014D14,市立樹林高中附設國中補校,新北市,樹林區,[238]新北市樹林區中華路8號,(02)86852011,http://www.slsh.ntpc.edu.tw,,,292649.55,2763954.033,,121.422463,24.98293688
國中小補校,014D18,市立林口國中補校,新北市,林口區,[244]新北市林口區民治路25號,(02)26011014,http://www.lkjh.ntpc.edu.tw,,,288020.354,2774343.566,,121.376896,25.07685824
國中小補校,014D19,市立新泰國中補校,新北市,新莊區,[242]新北市新莊區新泰路359號,(02)29962375,http://www.htjh.ntpc.edu.tw,,,294840.317,2770569.039,,121.4443779,25.04259461
國中小補校,014D20,市立海山高中附設國中補校,新北市,板橋區,[220]新北市板橋區漢生東路215號,(02)29517475#260,http://www.hshs.ntpc.edu.tw,,,297527.704,2766984.774,,121.4708863,25.01015366
國中小補校,014D25,市立新埔國中補校,新北市,板橋區,[220]新北市板橋區新海路181號,(02)22572275#756,http://www.hpjh.ntpc.edu.tw,,,296388.293,2768613.949,,121.4596525,25.02489728
國中小補校,014D30,市立五股國中補校,新北市,五股區,[248]新北市五股區成泰路二段49巷15號,(02)22915224,http://www.wkjh.ntpc.edu.tw,,,293952.463,2775071.956,,121.435723,25.08327319
國中小補校,014D32,市立碧華國中補校,新北市,三重區,[241]新北市三重區三信路166號,(02)29851121,http://www.bhjh.ntpc.edu.tw,,,299329.978,2775528.89,,121.489048,25.08723228
國中小補校,014D37,市立福營國中補校,新北市,新莊區,[242]新北市新莊區富國路105號,(02)22048741#290,http://www.fyjh.ntpc.edu.tw,,,292639.708,2768648.973,,121.4225105,25.02532369
國中小補校,014D39,市立八里國中補校,新北市,八里區,[249]新北市八里區荖阡坑路15號,(02)26102016,http://www.pljhs.ntpc.edu.tw,,,290365.269,2781368.584,,121.4003472,25.14021946
國中小補校,014D42,市立丹鳳高中附設國中補校,新北市,新莊區,[242]新北市新莊區龍安路72號,(02)29089627,http://www.dfsh.ntpc.edu.tw,,,292001.166,2768190.158,,121.4161694,25.02119931
國中小補校,014D44,市立中正國中補校,新北市,土城區,[236]新北市土城區金城路二段247號,(02)22628456,http://www.ccjhs.ntpc.edu.tw,,,296120.116,2764022.812,,121.456842,24.98345628
國中小補校,014D45,市立漳和國中補校,新北市,中和區,[235]新北市中和區廣福路39號,(02)22488616,http://www.chjh.ntpc.edu.tw,,,301027.6,2766168.745,,121.5055308,25.0026727
國中小補校,014D47,市立中山國中補校,新北市,板橋區,[220]新北市板橋區文化路一段188巷56號,(02)22508250#201,http://www.csjh.ntpc.edu.tw,,,297193.584,2767906.5,,121.4676076,25.01848551
國中小補校,014D48,市立中平國中補校,新北市,新莊區,[242]新北市新莊區中平路385號,(02)29908092,http://www.cpjh.ntpc.edu.tw,,,294851.683,2771805.366,,121.4445308,25.05375589
國中小補校,014D49,市立二重國中補校,新北市,三重區,[241]新北市三重區忠孝路三段89號,(02)29800164,http://www.ecjh.ntpc.edu.tw,,,298474.063,2773142.07,,121.4804788,25.06571186
國中小補校,014D50,市立樟樹國中補校,新北市,汐止區,[221]新北市汐止區樟樹二路135號,(02)26430686,http://www.ctjhs.ntpc.edu.tw,,,314538.164,2773221.288,,121.6397043,25.0658264
國中小補校,014E01,市立網溪國小補校,新北市,永和區,[234]新北市永和區竹林路79號,(02)89264470,http://www.whps.ntpc.edu.tw,,,302417.152,2767310.794,,121.51934,25.0129357
國中小補校,014E02,市立正義國小補校,新北市,三重區,[241]新北市三重區信義西街31號,(02)29853138,http://www.jyes.ntpc.edu.tw,,,300052.148,2773007.291,,121.4961155,25.06444364
國中小補校,014E03,市立積穗國小補校,新北市,中和區,[235]新北市中和區員山路154號,(02)22225533,http://www.tjsps.ntpc.edu.tw,,,298593.031,2765759.341,,121.4813978,24.99905659
國中小補校,014E04,市立後埔國小補校,新北市,板橋區,[220]新北市板橋區重慶路157號,(02)29614142,http://www.hpes.ntpc.edu.tw,,,296703.861,2766227.902,,121.4626986,25.00334618
國中小補校,014E05,市立民安國小補校,新北市,新莊區,[242]新北市新莊區民安里民安路261號,(02)22056777,http://www.maes.ntpc.edu.tw,,,293174.66,2768241.809,,121.4277984,25.02163262
國中小補校,014E06,市立淡水國小補校,新北市,淡水區,[251]新北市淡水區協元里中山路160號,(02)26212755,http://www.tsps.ntpc.edu.tw,,,294488.703,2785054.09,,121.4413626,25.17337578
國中小補校,014E07,市立沙崙國小補校,新北市,板橋區,[220]新北市板橋區篤行路二段132號,(02)26812764,http://www.sles.ntpc.edu.tw,,,293462.044,2764710.934,,121.4305347,24.98974723
國中小補校,014E08,市立大豐國小補校,新北市,新店區,[231]新北市新店區民族路108號,(02)22193609,http://www.dfes.ntpc.edu.tw,,,304335.5,2763401.97,,121.5381923,24.97757929
國中小補校,014E09,市立鷺江國小補校,新北市,蘆洲區,[247]新北市蘆洲區民族路7號,(02)22819980,http://www.lcps.ntpc.edu.tw,,,298108.064,2775314.46,,121.476927,25.08533584
國中小補校,014E10,市立泰山國小補校,新北市,泰山區,[243]新北市泰山區泰林路二段255號,(02)29920238,http://www.tses.ntpc.edu.tw,,,293512.201,2772752.133,,121.4312852,25.0623425
國中小補校,014E11,市立思賢國小補校,新北市,新莊區,[242]新北市新莊區自立街229號,(02)29980443,http://www.sies.ntpc.edu.tw,,,296068.058,2770901.842,,121.4565559,25.04556228
國中小補校,014E14,市立新埔國小補校,新北市,板橋區,[220]新北市板橋區新翠里陽明街206號,(02)22571830,http://www.spes.ntpc.edu.tw,,,296684.732,2768724.168,,121.4625936,25.02588323
國中小補校,014E16,市立復興國小補校,新北市,中和區,[235]新北市中和區復興路301巷6號,(02)22472993,http://www.fsps.ntpc.edu.tw,,,300669.453,2764724.521,,121.5019298,24.98964621
國中小補校,014E17,市立碧華國小補校,新北市,三重區,[241]新北市三重區五華街160號,(02)28577792,http://www.bhes.ntpc.edu.tw,,,299504.68,2775216.338,,121.4907687,25.08440486
國中小補校,014E18,市立厚德國小補校,新北市,三重區,[241]新北市三重區忠孝路一段70號,(02)29868825,http://www.hdes.ntpc.edu.tw,,,299304.114,2773821.866,,121.4887304,25.07182218
國中小補校,014E19,市立永福國小補校,新北市,三重區,[241]新北市三重區永福里永福街66號,(02)22876716,http://www.yfps.ntpc.edu.tw,,,298485.666,2774393.268,,121.4806378,25.07700727
國中小補校,014E20,市立安坑國小補校,新北市,新店區,[231]新北市新店區安忠路36號,(02)22110560,http://www.takes.ntpc.edu.tw,,,301915.729,2761589.552,,121.5141573,24.96130141
國中小補校,014E21,市立瑞芳國小補校,新北市,瑞芳區,[224]新北市瑞芳區龍川里中山路2號,(02)24972058,http://www.rfes.ntpc.edu.tw,,,331074,2777970.01,,121.8038765,25.10789835
國中小補校,014E24,市立三芝國小補校,新北市,三芝區,[252]新北市三芝區埔頭里育英街22號,(02)26362005,http://www.sces.ntpc.edu.tw,,,300529.202,2794435.516,,121.5016345,25.25787834
國中小補校,014E25,市立五股國小補校,新北市,五股區,[248]新北市五股區五股里成泰路二段49號,(02)22917191,http://www.wkes.ntpc.edu.tw,,,294093.563,2774959.095,,121.4371182,25.08225017
國中小補校,014E29,市立鳳鳴國小補校,新北市,鶯歌區,[239]新北市鶯歌區鳳鳴里永和街120號,(02)26797554,http://www.fmes.ntpc.edu.tw,,,283828.806,2762401.163,,121.3350529,24.96913953
國中小補校,014E31,市立文德國小補校,新北市,板橋區,[220]新北市板橋區新翠里英士路179號,(02)22577193,http://www.wdps.ntpc.edu.tw,,,296272.945,2768349.16,,121.4585007,25.02251028
國中小補校,014E32,市立土城國小補校,新北市,土城區,[236]新北市土城區興城路17號,(02)22700177,http://www.ttcps.ntpc.edu.tw,,,294619.147,2762791.267,,121.4419348,24.97238261
國中小補校,014E34,市立光華國小補校,新北市,新莊區,[242]新北市新莊區龍安路452號,(02)22058866,http://www.ghes.ntpc.edu.tw,,,292960,2767790.01,,121.4256574,25.01755983
國中小補校,014E35,市立秀朗國小補校,新北市,永和區,[234]新北市永和區得和路200號,(02)29420451,http://www.hles.ntpc.edu.tw,,,302618.756,2765843.698,,121.5212815,24.99968377
國中小補校,014E36,市立鄧公國小補校,新北市,淡水區,[251]新北市淡水區學府里學府路99號,(02)26297121,http://www.dkes.ntpc.edu.tw,,,295288.839,2784828.188,,121.4492929,25.17131247
國中小補校,014E40,市立林口國小補校,新北市,林口區,[244]新北市林口區菁湖里林口路76號,(02)26011010,http://www.lkes.ntpc.edu.tw,,,289330.171,2774788.499,,121.3898927,25.08084159
國中小補校,014E42,市立澳底國小補校,新北市,貢寮區,[228]新北市貢寮區真理里延平街10號,(02)24901432,http://www.auti.ntpc.edu.tw,,,343292.236,2772176.035,,121.9246199,25.05488938
國中小補校,014E45,市立文聖國小補校,新北市,板橋區,[220]新北市板橋區文聖街86號,(02)22530782,http://www.wses.ntpc.edu.tw,,,298155,2769130.01,,121.477176,25.02950114
國中小補校,014E47,市立清水國小補校,新北市,土城區,[236]新北市土城區金城路二段356號,(02)22618316,http://www.cses.ntpc.edu.tw,,,296590.855,2764129.146,,121.4615083,24.98440189
國中小補校,014E50,市立建國國小補校,新北市,鶯歌區,[239]新北市鶯歌區育英街2號,(02)26709228,http://www.ckps.ntpc.edu.tw,,,284954,2760840.01,,121.3461577,24.95501953
國中小補校,014E51,市立中和國小補校,新北市,中和區,[235]新北市中和區中和路100號,(02)22492550,http://www.jhes.ntpc.edu.tw,,,300633.077,2765855.76,,121.5016109,24.99986029
國中小補校,014E52,市立豐年國小補校,新北市,新莊區,[242]新北市新莊區國泰里瓊泰路116號,(02)22017102,http://www.fnes.ntpc.edu.tw,,,294738.97,2769276.825,,121.4433316,25.03093141
國中小補校,014E53,市立丹鳳國小補校,新北市,新莊區,[242]新北市新莊區新北大道七段437號,(02)29035355,http://www.tfon.ntpc.edu.tw,,,291762.57,2768520.058,,121.4138153,25.02418428
國中小補校,014E62,市立八里國小補校,新北市,八里區,[249]新北市八里區舊城里中山路二段338號,(02)26102217,http://www.ples.ntpc.edu.tw,,,290632.812,2782399.024,,121.4030312,25.14951506
國中小補校,014E64,市立蘆洲國小補校,新北市,蘆洲區,[247]新北市蘆洲區中正路100號,(02)22816202,http://www.lces.ntpc.edu.tw,,,297411.389,2775169.615,,121.4700156,25.08405022
國中小補校,014E66,市立埔墘國小補校,新北市,板橋區,[220]新北市板橋區永豐街42之8號,(02)29616690#22,http://www.pces.ntpc.edu.tw,,,297846.571,2767863.314,,121.4740759,25.01807513
國中小補校,014E72,市立大同國小附設補校,新北市,樹林區,[238]新北市樹林區大同里大同街43號,(02)86865486,http://www.ttps.ntpc.edu.tw,,,292151.146,2763772.376,,121.4175206,24.98131078
國中小補校,014E79,市立金龍國小補校,新北市,汐止區,[221]新北市汐止區明峰街201號,(02)26959941,http://www.gdps.ntpc.edu.tw,,,313277.013,2773535.868,,121.6272187,25.06871968
國中小補校,014E80,市立成功國小補校,新北市,蘆洲區,[247]新北市蘆洲區長安街311號,(02)22858998,http://www.tces.ntpc.edu.tw,,,296144.08,2775344.968,,121.4574583,25.08567256
國中小補校,014E86,市立大觀國小補校,新北市,板橋區,[220]新北市板橋區大觀路一段30號,(02)29603373,http://www.tgps.ntpc.edu.tw,,,295354.493,2766806.469,,121.4493497,25.00861052
國中小補校,014E87,市立中園國小補校,新北市,三峽區,[237]新北市三峽區弘園街22號,(02)86712590,http://www.jyps.ntpc.edu.tw,,,287085.465,2757833.842,,121.3671853,24.9278285
國中小補校,024D01,縣立蘇澳國中補校,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮中山路二段1號,(03)9962137,http://www.sajh.ilc.edu.tw,,,334604.29,2721207.07,,121.8354288,24.5952717
國中小補校,024D02,縣立頭城國中補校,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮復興路145號,(03)9771002,http://www.tcjh.ilc.edu.tw,,,333018.61,2751075.022,,121.8215413,24.86499902
國中小補校,024D03,縣立復興國中補校,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市復興路二段77號,(03)9322942,http://www.fsjh.ilc.edu.tw,,,325541.15,2738186.91,,121.746853,24.74903583
國中小補校,024D04,縣立東光國中補校,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮興東南路201號,(03)9542603,http://www.tkjh.ilc.edu.tw,,,327676.57,2729636.97,,121.7674905,24.67174098
國中小補校,024E01,縣立中山國小補校,宜蘭縣,宜蘭市,[260]宜蘭縣宜蘭市崇聖街4號,(03)9322064,http://www.jses.ilc.edu.tw,,,326324.152,2738738.773,,121.7546239,24.75397922
國中小補校,024E02,縣立羅東國小補校,宜蘭縣,羅東鎮,[265]宜蘭縣羅東鎮民族路1號,(03)9542346,http://www.lotes.ilc.edu.tw,,,328178.79,2729793.21,,121.7724611,24.67312607
國中小補校,024E03,縣立南安國小補校,宜蘭縣,蘇澳鎮,[270]宜蘭縣蘇澳鎮南建里學府路122號,(03)9962664,http://www.naanes.ilc.edu.tw,,,337953.35,2719415.57,,121.8683847,24.57891119
國中小補校,024E04,縣立二城國小補校,宜蘭縣,頭城鎮,[261]宜蘭縣頭城鎮青雲路二段200號,(03)9771024,http://www.eces.ilc.edu.tw,,,331442.135,2748691.252,,121.8058025,24.84356414
國中小補校,024E05,縣立大隱國小補校,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉大隱村大隱中路347號,(03)9890155,http://www.dyes.ilc.edu.tw,,,322164.39,2729164.18,,121.7130061,24.66774099
國中小補校,024E07,縣立學進國小補校,宜蘭縣,五結鄉,[268]宜蘭縣五結鄉中正路三段151號,(03)9653801,http://www.shjes.ilc.edu.tw,,,327957.483,2733536.395,,121.7704823,24.70693054
國中小補校,024E08,縣立古亭國小補校,宜蘭縣,壯圍鄉,[263]宜蘭縣壯圍鄉古亭村古亭路81號,(03)9301022,http://www.gtes.ilc.edu.tw,,,330719.897,2740710.402,,121.7981956,24.7715535
國中小補校,024E09,縣立礁溪國小補校,宜蘭縣,礁溪鄉,[262]宜蘭縣礁溪鄉大忠村礁溪路四段135號,(03)9882047,http://www.jausips.ilc.edu.tw,,,327688.568,2746246.35,,121.7685305,24.82168776
國中小補校,024E10,縣立同樂國小補校,宜蘭縣,員山鄉,[264]宜蘭縣員山鄉同樂村新城路84之4號,(03)9223543,http://www.tlps.ilc.edu.tw,,,323724.426,2739703.499,,121.7289727,24.76281594
國中小補校,024E11,縣立冬山國小補校,宜蘭縣,冬山鄉,[269]宜蘭縣冬山鄉安平村安中路35號,(03)9593504,http://www.tses.ilc.edu.tw,,,329943.12,2725199.5,,121.7896317,24.63156367
國中小補校,033D01,市立同德國中補校,桃園市,桃園區,[330]桃園市桃園區南平路487號,(03)2628955#213,http://www.tdjhs.tyc.edu.tw/,,,279637.35,2767542.3,,121.2936499,25.01564274
國中小補校,033E01,市立光明國小補校,桃園市,蘆竹區,[338]桃園市蘆竹區南昌路255號,(03)3127066#513,http://www.gmes.tyc.edu.tw/,,,279342.83,2770336.75,,121.2907913,25.04087742
國中小補校,034D01,市立桃園國中補校,桃園市,桃園區,[330]桃園市桃園區莒光街2號,(03)3358282#750,http://www.tyjh.tyc.edu.tw,,,280764.95,2765342.025,,121.3047731,24.99575563
國中小補校,034D02,市立青溪國中補校,桃園市,桃園區,[330]桃園市桃園區中山東路124號,(03)3392400#512,http://www.chjh.tyc.edu.tw,,,282290.405,2765501.974,,121.3198886,24.99716797
國中小補校,034D04,市立大成國中補校,桃園市,八德區,[334]桃園市八德區大勇里忠勇街12號,(03)3625633#251,http://www.tcjhs.tyc.edu.tw,,,280863,2761240.01,,121.3056529,24.95871949
國中小補校,034D05,市立內壢國中補校,桃園市,中壢區,[320]桃園市中壢區復華里復華一街108號,(03)4522494,http://www.nljh.tyc.edu.tw,,,275138.22,2762598.58,,121.2489825,24.97109068
國中小補校,034D06,市立中壢國中補校,桃園市,平鎮區,[324]桃園市平鎮區延平路一段115號,(03)4223214#220,http://www.cljhs.tyc.edu.tw,,,272134,2760260.01,,121.2191899,24.95002401
國中小補校,034D07,市立龍潭國中補校,桃園市,龍潭區,[325]桃園市龍潭區中正里龍華路460號,(03)4792075,http://www.ltjhs.tyc.edu.tw,,,271843,2749760.01,,121.216143,24.85522964
國中小補校,034D08,市立仁美國中補校,桃園市,楊梅區,[326]桃園市楊梅區高榮里梅獅路539巷1號,(03)4641123,http://www.zmjhs.tyc.edu.tw,,,268520.27,2757413.42,,121.1833657,24.92437217
國中小補校,034D09,市立楊梅國中補校,桃園市,楊梅區,[326]桃園市楊梅區校前路149號,(03)4782024,http://www.ymjhs.tyc.edu.tw,,,264986.22,2755100.6,,121.1483509,24.9035299
國中小補校,034D10,市立東興國中補校,桃園市,中壢區,[320]桃園市中壢區廣州路25號,(03)4583500,http://www.dsjhs.tyc.edu.tw,,,273191.23,2760249.66,,121.2296592,24.94991479
國中小補校,034D12,市立大園國中補校,桃園市,大園區,[337]桃園市大園區園科路400號,(03)3862029,http://163.30.71.1,,,267374.24,2771809.37,,121.1722001,25.05435743
國中小補校,034D13,市立南崁國中補校,桃園市,蘆竹區,[338]桃園市蘆竹區五福六路1號,(03)3525590#332,http://web.nkjh.tyc.edu.tw,,,280125.27,2771867.92,,121.2985787,25.05468575
國中小補校,034D16,市立龍岡國中補校,桃園市,中壢區,[320]桃園市中壢區龍東路147號,(03)4562137#220,http://www.lkjh.tyc.edu.tw,,,275435.3,2758053.753,,121.2518414,24.93005342
國中小補校,034D20,市立八德國中補校,桃園市,八德區,[334]桃園市八德區興豐路321號,(03)3685322#331,http://www.ptjh.tyc.edu.tw,,,278962.19,2758041.1,,121.2867615,24.9298761
國中小補校,034E01,市立桃園國小補校,桃園市,桃園區,[330]桃園市桃園區民權路67號,(03)3322268,http://www.tyes.tyc.edu.tw,,,281315.627,2764962.508,,121.3102198,24.99231798
國中小補校,034E02,市立東門國小補校,桃園市,桃園區,[330]桃園市桃園區東門里東國街14號,(03)3322057,http://www.tmps.tyc.edu.tw,,,281782.61,2765277.37,,121.314853,24.99515092
國中小補校,034E04,市立大成國小補校,桃園市,八德區,[334]桃園市八德區廣福路31號,(03)3661155,http://www.dches.tyc.edu.tw,,,280139.744,2761228.768,,121.29849,24.95863253
國中小補校,034E05,市立龍潭國小補校,桃園市,龍潭區,[325]桃園市龍潭區龍潭里南龍路13號,(03)4792014,http://163.30.181.1,,,271589.76,2750721.04,,121.213652,24.86390989
國中小補校,034E06,市立內壢國小補校,桃園市,中壢區,[320]桃園市中壢區福德路20號,(03)4635888,http://www.nlps.tyc.edu.tw,,,276209,2762990.01,,121.2595954,24.97460653
國中小補校,034E08,市立新明國小補校,桃園市,中壢區,[320]桃園市中壢區中央西路二段97號,(03)4933262,http://www.simps.tyc.edu.tw,,,271793,2761300.01,,121.2158294,24.95941844
國中小補校,034E09,市立楊梅國小補校,桃園市,楊梅區,[326]桃園市楊梅區校前路1號,(03)4782016,http://www.ymes.tyc.edu.tw,,,264606.66,2755392.14,,121.1445966,24.90616575
國中小補校,034E11,市立大園國小補校,桃園市,大園區,[337]桃園市大園區橫峰里中正東路160號,(03)3862030,http://www.dyps.tyc.edu.tw,,,270403,2772430.01,,121.2022279,25.0599229
國中小補校,034E12,市立菓林國小補校,桃園市,大園區,[337]桃園市大園區菓林里十二鄰41號,(03)3835096,http://www.kles.tyc.edu.tw,,,275829.23,2774385.03,,121.2560473,25.07749025
國中小補校,034E13,市立忠貞國小補校,桃園市,平鎮區,[324]桃園市平鎮區龍興里龍南路315號,(03)4501450,http://www.jjes.tyc.edu.tw,,,275303.92,2757241.97,,121.2505258,24.92272652
國中小補校,034E15,市立草漯國小補校,桃園市,觀音區,[328]桃園市觀音區草新里2鄰新生路1462號,(03)4830160#230,http://www.ttes.tyc.edu.tw,,,264450.99,2770848.72,,121.1432171,25.04571517
國中小補校,034E17,市立南崁國小補校,桃園市,蘆竹區,[338]桃園市蘆竹區羊稠里吉林路160號,(03)3115578,http://www.nkes.tyc.edu.tw,,,280364.1,2771371.74,,121.3009349,25.05020137
國中小補校,034E19,市立新屋國小補校,桃園市,新屋區,[327]桃園市新屋區新生里中正路196號,(03)4772016,http://www.snwes.tyc.edu.tw,,,260301.402,2762910.571,,121.1020333,24.97408068
國中小補校,034E20,市立瑞埔國小補校,桃園市,楊梅區,[326]桃園市楊梅區埔心里中興路133號,(03)4822018,http://www.rpes.tyc.edu.tw,,,268765.76,2756527.79,,121.1857843,24.91637331
國中小補校,034E21,市立西門國小補校,桃園市,桃園區,[330]桃園市桃園區莒光街15號,(03)3342351,http://www.simes.tyc.edu.tw,,,280688.905,2765246.196,,121.3040177,24.994892
